06-27 13:26:12.243 30478-30853/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_0-header: runtime,messagesSent,messagesReceived,introductionRequestsSent,introductionRequestsReceived,introductionResponsesSent,introductionResponsesReceived,puncturesSent,puncturesReceived,punctureRequestsSent,punctureRequestsReceived,blockMessagesSent,blockMessagesReceived,bytesSentCount,bytesReceivedCount,activeConnections,newConnections
06-27 13:29:22.532 30478-31009/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_20: 190000,711,628,327,139,139,221,106,107,139,161,0,0,243868,375121,8,0
06-27 13:29:22.541 30478-31384/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_21: 190001,746,588,253,201,201,169,91,84,201,134,0,0,298463,310630,8,1
06-27 13:29:22.550 30478-31012/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_22: 190001,415,423,286,51,51,201,27,129,51,42,0,0,98884,311366,8,0
06-27 13:29:22.557 30478-31013/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_23: 190001,520,498,294,90,90,209,46,131,90,68,0,0,152425,334822,7,0
06-27 13:29:22.564 30478-31014/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_24: 190000,467,418,211,99,99,155,58,91,99,73,0,0,131192,287912,5,0
06-27 13:29:32.243 30478-30990/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_0: 200001,1002,729,352,249,249,192,152,59,249,229,0,0,424548,360504,9,0
06-27 13:29:32.369 30478-30991/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_1: 200002,1058,753,349,297,297,184,115,65,297,207,0,0,474287,349595,6,0
06-27 13:29:32.382 30478-30992/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_2: 200001,601,467,316,113,113,173,59,109,113,72,0,0,195706,301330,5,0
06-27 13:29:32.394 30478-31324/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_3: 200001,670,500,223,187,187,140,73,68,187,105,0,0,239127,268424,6,0
06-27 13:29:32.409 30478-30994/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_4: 200001,653,573,297,137,137,207,82,121,137,108,0,0,223783,347366,7,0
06-27 13:29:32.419 30478-30995/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_5: 200000,700,612,335,145,145,226,75,131,145,110,0,0,235775,378696,8,1
06-27 13:29:32.428 30478-30996/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_6: 200001,1108,762,222,342,342,114,202,26,342,280,0,0,431319,294039,7,0
06-27 13:29:32.439 30478-30997/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_7: 200000,679,551,390,115,115,212,59,120,115,104,0,0,235278,337993,9,0
06-27 13:29:32.448 30478-30998/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_8: 200000,1399,969,332,423,423,182,221,20,423,344,0,0,647419,402921,7,0
06-27 13:29:32.457 30478-30999/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_9: 200001,1307,912,335,388,388,177,196,41,388,306,0,0,581639,375341,10,0
06-27 13:29:32.464 30478-31000/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_10: 200001,853,626,380,198,198,188,77,104,198,136,0,0,373532,333286,9,0
06-27 13:29:32.472 30478-31457/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_11: 200000,1138,815,391,315,315,203,117,70,315,227,0,0,605356,361777,12,0
06-27 13:29:32.480 30478-31003/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_12: 200000,526,462,173,128,128,135,97,83,128,116,0,0,149443,277906,4,0
06-27 13:29:32.487 30478-31002/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_13: 200001,652,578,273,139,139,192,101,115,139,132,0,0,209407,353815,6,0
06-27 13:29:32.495 30478-31004/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_14: 200001,1323,974,321,404,404,204,194,75,404,291,0,0,573055,406929,6,2
06-27 13:29:32.501 30478-31005/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_15: 200000,1221,861,367,348,348,197,158,44,348,272,0,0,626973,373345,13,0
06-27 13:29:32.508 30478-31007/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_16: 200000,642,544,312,142,142,207,46,120,142,75,0,0,222857,337439,7,1
06-27 13:29:32.513 30478-31006/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_17: 200001,409,410,234,68,68,177,39,112,68,53,0,0,108561,295472,6,0
06-27 13:29:32.521 30478-31008/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_18: 200001,703,569,314,161,161,197,67,114,161,97,0,0,255698,338514,6,0
06-27 13:29:32.527 30478-31011/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_19: 200001,894,729,372,207,207,244,108,102,207,176,0,0,367498,417598,10,1
06-27 13:29:32.544 30478-31009/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_20: 200012,746,652,343,145,145,227,113,112,145,168,0,0,254647,387915,8,0
06-27 13:29:32.544 30478-31384/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_21: 200004,781,609,271,209,209,176,92,88,209,136,0,0,312116,323334,8,0
06-27 13:29:32.550 30478-31012/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_22: 200001,436,435,302,53,53,207,28,131,53,44,0,0,103286,320216,8,0
06-27 13:29:32.557 30478-31013/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_23: 200001,546,522,301,96,96,214,53,137,96,75,0,0,161496,345994,7,0
06-27 13:29:32.564 30478-31014/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_24: 200000,487,431,221,102,102,158,62,92,102,79,0,0,135939,296106,5,0
06-27 13:29:42.243 30478-30990/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_0: 210001,1034,747,370,253,253,198,158,60,253,236,0,0,433166,372684,9,0
06-27 13:29:42.369 30478-30991/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_1: 210003,1097,774,361,309,309,188,118,66,309,211,0,0,488109,358658,6,0
06-27 13:29:42.382 30478-30992/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_2: 210001,625,481,325,119,119,177,62,110,119,75,0,0,202551,309806,4,0
06-27 13:29:42.394 30478-31324/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_3: 210001,698,514,236,192,192,144,78,68,192,110,0,0,246923,277397,6,0
06-27 13:29:42.409 30478-30994/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_4: 210001,686,592,311,144,144,213,87,122,144,113,0,0,234487,359516,7,0
06-27 13:29:42.419 30478-30995/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_5: 210000,726,627,353,148,148,233,77,134,148,112,0,0,241948,390047,8,0
06-27 13:29:42.428 30478-30996/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_6: 210001,1155,791,234,356,356,117,209,28,356,290,0,0,447657,304427,5,0
06-27 13:29:42.439 30478-30997/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_7: 210000,712,572,410,121,121,220,60,125,121,106,0,0,246098,351145,10,0
06-27 13:29:42.447 30478-30998/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_8: 210000,1443,994,346,436,436,189,225,20,436,349,0,0,665317,415487,8,0
06-27 13:29:42.456 30478-30999/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_9: 210001,1355,937,355,398,398,180,204,41,398,318,0,0,599374,387000,10,0
06-27 13:29:42.464 30478-31000/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_10: 210001,888,650,399,203,203,196,83,107,203,144,0,0,383056,348866,8,1
06-27 13:29:42.471 30478-31457/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_11: 210000,1202,856,411,333,333,213,125,73,333,237,0,0,640132,379170,12,0
06-27 13:29:42.480 30478-31003/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_12: 210000,550,479,181,133,133,140,103,83,133,123,0,0,155717,287960,4,0
06-27 13:29:42.487 30478-31002/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_13: 210001,682,595,285,146,146,196,105,115,146,138,0,0,219103,364526,6,0
06-27 13:29:42.500 30478-31005/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_15: 210000,1279,893,387,364,364,203,164,47,364,279,0,0,659340,386516,13,0
06-27 13:29:42.501 30478-31004/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_14: 210007,1361,998,329,417,417,207,198,76,417,298,0,0,589649,416637,7,2
06-27 13:29:42.507 30478-31007/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_16: 210000,668,561,327,147,147,214,47,123,147,77,0,0,230931,347703,7,0
06-27 13:29:42.513 30478-31006/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_17: 210001,425,419,246,69,69,181,41,114,69,55,0,0,111227,303218,6,0
06-27 13:29:42.521 30478-31008/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_18: 210001,723,579,326,164,164,202,69,114,164,99,0,0,260446,347287,6,0
06-27 13:29:42.535 30478-31011/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_19: 210009,941,767,382,222,222,251,115,106,222,188,0,0,392832,434618,10,0
06-27 13:29:42.536 30478-31009/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_20: 210004,775,673,359,149,149,234,118,113,149,177,0,0,262358,401588,8,0
06-27 13:29:42.541 30478-31384/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_21: 210001,810,628,287,215,215,182,93,93,215,138,0,0,321966,334755,8,0
06-27 13:29:42.550 30478-31012/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_22: 210001,462,451,316,58,58,212,30,133,58,48,0,0,110696,330062,7,0
06-27 13:29:42.557 30478-31013/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_23: 210001,587,549,315,107,107,219,58,141,107,82,0,0,176640,360184,7,0
06-27 13:29:42.564 30478-31014/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_24: 210000,506,444,231,104,104,162,67,94,104,84,0,0,139563,304619,5,0
06-27 13:29:52.243 30478-30990/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_0: 220001,1062,763,388,257,257,203,160,62,257,241,0,0,440799,385173,9,0
06-27 13:29:52.369 30478-30991/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_1: 220003,1130,793,373,317,317,194,123,66,317,216,0,0,498166,371912,6,0
06-27 13:29:52.382 30478-30992/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_2: 220001,647,497,336,123,123,181,65,114,123,79,0,0,208154,318330,5,0
06-27 13:29:52.394 30478-31324/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_3: 220001,727,531,249,199,199,149,80,71,199,112,0,0,256030,286841,6,0
06-27 13:29:52.409 30478-30994/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_4: 220001,717,608,325,151,151,218,90,122,151,117,0,0,245144,368961,7,0
06-27 13:29:52.419 30478-30995/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_5: 220000,752,642,370,152,152,239,78,137,152,114,0,0,249422,400744,9,0
06-27 13:29:52.428 30478-30996/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_6: 220001,1186,806,249,362,362,120,213,28,362,296,0,0,455922,312531,5,2
06-27 13:29:52.438 30478-30997/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_7: 220000,748,591,428,128,128,226,64,125,128,112,0,0,257461,363921,8,0
06-27 13:29:52.454 30478-30998/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_8: 220007,1482,1015,362,446,446,196,228,21,446,352,0,0,679632,428263,8,0
06-27 13:29:52.456 30478-30999/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_9: 220001,1409,965,375,414,414,185,206,42,414,324,0,0,625110,397618,8,3
06-27 13:29:52.464 30478-31000/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_10: 220001,914,665,416,206,206,202,86,108,206,149,0,0,389151,358535,7,2
06-27 13:29:52.471 30478-31457/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_11: 220000,1255,897,421,352,352,222,130,76,352,247,0,0,675361,395881,12,0
06-27 13:29:52.480 30478-31003/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_12: 220000,574,495,189,138,138,142,109,85,138,130,0,0,162005,296736,4,0
06-27 13:29:52.487 30478-31002/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_13: 220001,706,608,297,151,151,200,107,117,151,140,0,0,226189,373822,6,0
06-27 13:29:52.495 30478-31004/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_14: 220001,1401,1018,347,426,426,213,202,77,426,302,0,0,603665,427129,7,0
06-27 13:29:52.500 30478-31005/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_15: 220000,1332,924,407,378,378,208,169,52,378,286,0,0,687186,399098,12,0
06-27 13:29:52.508 30478-31007/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_16: 220000,692,574,341,152,152,220,47,125,152,77,0,0,238395,356504,7,0
06-27 13:29:52.513 30478-31006/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_17: 220001,439,428,258,70,70,187,41,116,70,55,0,0,113613,312685,6,0
06-27 13:29:52.521 30478-31008/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_18: 220001,748,591,337,171,171,206,69,115,171,99,0,0,268708,356172,5,0
06-27 13:29:52.527 30478-31011/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_19: 220001,983,791,402,229,229,255,123,109,229,198,0,0,406259,445327,9,0
06-27 13:29:52.532 30478-31009/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_20: 220000,803,693,375,154,154,239,120,121,154,179,0,0,271113,412418,8,0
06-27 13:29:52.541 30478-31384/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_21: 220001,838,644,303,220,220,188,95,95,220,141,0,0,330838,345650,8,0
06-27 13:29:52.550 30478-31012/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_22: 220001,483,464,330,60,60,217,33,135,60,52,0,0,115138,339447,7,0
06-27 13:29:52.557 30478-31013/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_23: 220001,620,567,329,114,114,221,63,143,114,89,0,0,187493,367137,7,0
06-27 13:29:52.564 30478-31014/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_24: 220000,522,452,241,107,107,166,67,95,107,84,0,0,143780,313497,5,0
06-27 13:30:02.243 30478-30990/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_0: 230001,1094,780,406,262,262,208,164,64,262,246,0,0,449694,395489,8,0
06-27 13:30:02.369 30478-30991/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_1: 230002,1160,807,385,326,326,198,123,66,326,217,0,0,509579,379612,6,0
06-27 13:30:02.382 30478-30992/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_2: 230001,666,511,346,126,126,185,68,118,126,82,0,0,212082,326892,4,0
06-27 13:30:02.394 30478-31324/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_3: 230001,754,548,261,206,206,154,81,75,206,113,0,0,265453,296132,6,0
06-27 13:30:02.418 30478-30994/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_4: 230010,749,631,339,158,158,223,94,128,158,122,0,0,255494,379278,7,0
06-27 13:30:02.419 30478-30995/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_5: 230000,782,662,389,157,157,246,79,142,157,117,0,0,259013,412375,10,0
06-27 13:30:02.428 30478-30996/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_6: 230001,1231,829,267,373,373,124,218,30,373,302,0,0,470397,323320,6,0
06-27 13:30:02.438 30478-30997/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_7: 230000,779,612,443,134,134,232,68,128,134,118,0,0,266133,373811,7,0
06-27 13:30:02.447 30478-30998/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_8: 230000,1524,1037,377,458,458,200,231,21,458,358,0,0,695620,435264,7,0
06-27 13:30:02.462 30478-30999/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_9: 230007,1450,987,394,423,423,192,210,43,423,329,0,0,639567,412728,8,1
06-27 13:30:02.464 30478-31000/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_10: 230001,956,697,423,219,219,209,95,111,219,158,0,0,406487,371234,7,2
06-27 13:30:02.471 30478-31457/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_11: 230000,1295,921,441,361,361,229,132,77,361,254,0,0,692469,409733,12,0
06-27 13:30:02.480 30478-31003/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_12: 230000,606,518,197,146,146,146,117,88,146,138,0,0,171262,308719,4,0
06-27 13:30:02.487 30478-31002/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_13: 230001,735,622,309,158,158,203,110,118,158,143,0,0,234970,380911,6,0
06-27 13:30:02.495 30478-31004/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_14: 230001,1443,1040,362,436,436,216,209,78,436,310,0,0,617811,436447,6,0
06-27 13:30:02.500 30478-31005/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_15: 230000,1387,952,427,393,393,213,174,53,393,293,0,0,716231,411130,12,0
06-27 13:30:02.508 30478-31007/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_16: 230001,721,592,355,159,159,225,48,130,159,78,0,0,248492,367216,7,0
06-27 13:30:02.513 30478-31006/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_17: 230001,456,438,270,72,72,192,42,118,72,56,0,0,117395,320859,6,0
06-27 13:30:02.521 30478-31008/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_18: 230001,767,604,347,175,175,210,70,118,175,101,0,0,274000,364760,5,0
06-27 13:30:02.527 30478-31011/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_19: 230001,1017,810,420,237,237,260,123,111,237,202,0,0,418504,456180,9,0
06-27 13:30:02.532 30478-31009/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_20: 230000,825,713,383,160,160,245,122,126,160,182,0,0,280165,424058,8,0
06-27 13:30:02.541 30478-31384/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_21: 230001,869,667,321,225,225,194,98,100,225,148,0,0,339353,357020,8,0
06-27 13:30:02.550 30478-31012/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_22: 230001,501,471,344,62,62,221,33,136,62,52,0,0,118816,347236,7,0
06-27 13:30:02.557 30478-31013/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_23: 230001,653,587,343,121,121,227,68,145,121,94,0,0,198023,379081,7,0
06-27 13:30:02.563 30478-31014/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_24: 230000,539,463,251,110,110,170,68,98,110,85,0,0,148103,321453,5,0
06-27 13:30:12.243 30478-30990/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_0: 240001,1124,795,422,267,267,213,168,64,267,251,0,0,458023,405841,8,0
06-27 13:30:12.369 30478-30991/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_1: 240003,1185,821,397,332,332,203,124,68,332,218,0,0,516156,387479,6,0
06-27 13:30:12.382 30478-30992/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_2: 240001,674,520,352,127,127,191,68,120,127,82,0,0,213566,334270,3,0
06-27 13:30:12.394 30478-31324/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_3: 240001,792,568,274,218,218,158,82,77,218,115,0,0,279970,305530,6,1
06-27 13:30:12.409 30478-30994/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_4: 240001,773,644,353,162,162,227,96,131,162,124,0,0,262321,387693,7,0
06-27 13:30:12.419 30478-30995/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_5: 240000,808,679,409,160,160,254,79,148,160,117,0,0,265480,426047,9,2
06-27 13:30:12.428 30478-30996/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_6: 240001,1257,841,280,378,378,126,221,32,378,305,0,0,477791,330122,6,0
06-27 13:30:12.438 30478-30997/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_7: 240000,799,625,457,137,137,238,68,130,137,120,0,0,271450,383743,7,0
06-27 13:30:12.447 30478-30998/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_8: 240000,1558,1055,391,466,466,205,235,21,466,363,0,0,706118,447065,7,0
06-27 13:30:12.456 30478-30999/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_9: 240001,1486,1006,410,432,432,196,212,44,432,334,0,0,652784,421384,8,0
06-27 13:30:12.464 30478-31000/nl.tudelft.cs4160.trustchain_android I/Statistics-stress_test_user_10: 240001,995,718,440,229,229,215,97,113,229,161,0,0,420051,381850,7,0
